b2-760|el odio al enemigo=>对敌人的恨;sentir un odio profundo=>恨之入骨
b2-761|un trabajo odioso=>一份讨厌的活儿;un comportamiento odioso=>可恨的行径
b2-762|hacer daño al amor propio=>伤自尊;el amor propio le impide pedir ayuda=>自尊让他开不了口求助
b2-763|tener carisma=>有魅力;un líder con carisma=>一位有魅力的领袖
b2-764|un orador carismático=>一位魅力四射的演说家
b2-765|tener gracia=>有魅力，好笑;por gracia divina=>蒙上天恩典
b2-766|un payaso gracioso=>一个滑稽的小丑;un comentario gracioso=>一句逗趣的话
b2-767|morirse de aburrimiento=>无聊死了;el aburrimiento de los lunes=>周一的无聊
b2-768|qué tostón de reunión=>这会开得真熬人;la película es un tostón=>这片子闷死人
b2-769|un calor insoportable=>难以忍受的炎热;un ruido insoportable=>无法忍受的噪音
b2-770|un dolor soportable=>可以忍受的疼痛
b2-771|perder la paciencia=>失去耐心;tener paciencia con los niños=>对孩子有耐心
b2-772|estar esperanzado con el futuro=>对未来满怀希望
b2-773|sentirse desesperanzado=>感到绝望
b2-774|caer en la desesperación=>陷入绝望;gritar desesperación=>绝望地喊
b2-775|un intento desesperado=>孤注一掷的尝试;estar desesperado por verla=>想见她想得发疯
b2-776|confiar en=>信任，信赖;confiar en ti ciegamente=>我完全信任你
b2-777|un niño confiado=>一个容易信人的孩子;andar confiado=>过于自信地行事
b2-778|demasiado confianzudo=>自来熟得过了头;es muy confianzudo con los desconocidos=>他对生人也过分套近乎
b2-779|la desconfianza hacia los políticos=>对政客的不信任;mirar con desconfianza=>以怀疑的眼光看
b2-780|desconfiar de=>不信任，怀疑;desconfía de las promesas=>别轻信承诺
b2-781|una mirada recelosa=>猜疑的眼神;receloso ante los extraños=>对外人存有戒心
b2-782|la lealtad al equipo=>对球队的忠诚;prestar lealtad=>宣誓效忠
b2-783|traicionar a un amigo=>背叛朋友;traicionar sus principios=>背叛自己的原则
b2-784|la traición de un amigo=>朋友的背叛;una traición a la patria=>背叛祖国
b2-785|vivir del engaño=>靠欺骗过活;descubrir el engaño=>识破骗局
b2-786|engañar a alguien=>欺骗某人;engañarse a sí mismo=>自欺欺人
b2-787|hablar con sinceridad=>真诚地说话;la sinceridad del abrazo=>拥抱里的真诚
b2-788|una persona franca=>一个直率的人;ser franco con alguien=>对某人坦诚
b2-789|hablar con franqueza=>坦率地说;responder con franqueza=>坦率作答
b2-790|la hipocresía social=>社交场上的虚伪
b2-791|una sonrisa hipócrita=>虚伪的微笑;un hipócrita redomado=>彻头彻尾的伪君子
b2-792|la doblez de sus palabras=>他话里的口是心非
b2-793|un gesto de generosidad=>一个慷慨的举动;por pura generosidad=>纯粹出于慷慨
b2-794|un acto de egoísmo=>一个自私的行为;puro egoísmo=>十足的自私
b2-795|tratar a alguien con amabilidad=>友善待人
b2-796|una amistad de toda la vida=>一辈子的友谊;forjar una amistad=>结下友谊
b2-797|un amigo fiel=>一位忠实的朋友;permanecer fiel a=>对…不离不弃
b2-798|hacerse amigo de=>与…结交;se hizo amigo de todos=>他和大家都混熟了
b2-799|mi compañera de piso=>我的合租室友;buscar compañera de piso=>找合租室友
b2-800|el vínculo familiar=>亲情的纽带;estrechar vínculos=>密切联系
b2-801|una gran afinidad de gustos=>趣味十分相投
b2-802|la complicidad entre ambos=>两人间的默契;miradas de complicidad=>心照不宣的眼神
b2-803|poner empatía en la conversación=>谈话中付出共情;falta de empatía=>缺乏同理心
b2-804|un médico empático=>一位有同理心的医生
b2-805|acoger a alguien con cordialidad=>热忱迎接某人
b2-806|mirar con hostilidad=>带着敌意看;un ambiente hostil=>充满敌意的氛围
b2-807|un territorio hostil=>一片险恶的土地;hostil a los cambios=>抗拒变革
b2-808|la rivalidad entre hermanos=>兄弟间的较劲;una rivalidad sana=>良性竞争
b2-809|un rival temible=>一个可畏的对手;derrotar al rival=>击败对手
b2-810|el desafecto entre los socios=>合伙人间的失和
b2-811|la reconciliación nacional=>民族和解;buscar la reconciliación=>寻求和解
b2-812|hacer las paces=>言归于好;los dos hermanos hicieron las paces=>兄弟俩和好了
b2-813|pedir perdón=>道歉;te pido perdón por lo de ayer=>为昨天的事我向你道歉
b2-814|pedir disculpas=>请求原谅;poner excusas=>找借口
b2-815|sentir gratitud eterna=>永远感激;expresar gratitud=>表达谢意
b2-816|una nota de agradecimiento=>一封感谢信;en señal de agradecimiento=>以表谢意
b2-817|dar las gracias=>道谢;gracias de corazón=>衷心感谢
b2-818|un reproche amargo=>一句苦涩的责备;sin reproche=>无可指摘
b2-819|reprochar a alguien algo=>责备某人某事;me reprochó no haber llamado=>他怪我没打电话
b2-820|llevarse un regaño=>挨了一顿训
b2-821|regañar a los niños=>训孩子;me regañaron por llegar tarde=>我因为迟到挨了骂
b2-822|llevarse una bronca=>挨一顿臭骂;su padre le echó una bronca=>他爸把他臭骂了一顿
b2-823|sermonear a los alumnos=>对学生喋喋说教
b2-824|dar un sermón=>训诫一番;un sermón dominical=>一场周日布道
b2-825|consolar a los afligidos=>安慰悲伤的人;consolarse con la idea=>用这个想法自我安慰
b2-826|una palabra de consuelo=>一句安慰的话;brindar consuelo=>给予慰藉
b2-827|animar a alguien a + inf.=>鼓励某人做某事;¡ánimo, tú puedes!=>加油，你可以的
b2-828|levantar el ánimo=>振奋情绪;tener buen ánimo=>心情不错
b2-829|dar ánimos=>打气;nos dio ánimos antes del examen=>考试前他给我们鼓劲
b2-830|desanimar a alguien=>让人泄气;no te desanimes=>别灰心
b2-831|estar desanimado=>灰心丧气;un equipo desanimado=>一支士气低落的队伍
b2-832|alentar a los jóvenes=>鼓舞年轻人;palabras que alientan=>鼓舞人心的话
b2-833|brindar apoyo emocional=>给予情感支持;necesitar apoyo emocional=>需要情感支持
b2-834|desahogarse con un amigo=>向朋友倾诉;desahogarse llorando=>哭出来发泄
b2-835|hacer confidencias=>说知心话;contar una confidencia=>吐露一句私房话
b2-836|la intimidad de la pareja=>伴侣间的私密;respetar la intimidad=>尊重隐私
b2-837|pasear por el casco antiguo=>在老城区散步
b2-838|un barrio residencial tranquilo=>一个安静的住宅区
b2-839|vivir en la periferia=>住在外环;en la periferia de la ciudad=>在城市外围
b2-840|en las afueras de Madrid=>在马德里郊区
b2-841|cruzar por la acera=>走人行道;bajar a la acera=>下到人行道
b2-842|cruzar por el paso de peatones=>走斑马线过马路
b2-843|aparcar junto al bordillo=>靠路缘石停车
b2-844|en el cruce de calles=>在十字路口;un cruce peligroso=>一个危险路口
b2-845|girar en la rotonda=>在环岛转弯
b2-846|un carril bici segregado=>一条独立自行车道
b2-847|un carril reservado al bus=>公交专用道;cambiar de carril=>变换车道
b2-848|obras en la carretera=>道路施工;las obras del metro=>地铁工程
b2-849|montar un andamio=>搭脚手架;desde el andamio=>从脚手架上
b2-850|una fachada impresionante=>震撼的立面;restaurar la fachada=>修复临街立面
b2-851|subirse al tejado=>爬上屋顶;un agujero en el tejado=>屋顶的一个洞
b2-852|tomar el sol en la azotea=>在天台晒太阳
b2-853|un patio con naranjos=>一个种着橙树的院子
b2-854|guardar las maletas en el trastero=>把行李箱放进储藏间
b2-855|el garaje comunitario=>社区车库;aparcar en el garaje=>停进车库
b2-856|la escalera de emergencia=>消防梯，安全梯
b2-857|esperar en el portal=>在门厅等;el portal del edificio=>楼的大门
b2-858|la portería del estadio=>球门;la portería del edificio=>楼房门房
b2-859|dejar las llaves en el rellano=>把钥匙落在楼梯平台
b2-860|vivir en la planta baja=>住底层;un comercio en planta baja=>底商
b2-861|vivir en el primer piso=>住二楼（西班牙计数）
b2-862|una buhardilla con vistas=>一间带景的阁楼
b2-863|el sótano del edificio=>楼里地下室;un sótano húmedo=>一个潮湿的地下室
b2-864|un apartamento de dos dormitorios=>一套两居室公寓
b2-865|un estudio en el centro=>市中心一间开间
b2-866|una vivienda digna=>体面的住房;el precio de la vivienda=>房价
b2-867|solicitar una vivienda social=>申请保障房
b2-868|pagar el alquiler=>交房租;un alquiler caro=>高昂的租金
b2-869|el casero sube el alquiler=>房东涨租;llamar al casero=>给房东打电话
b2-870|el inquilino anterior=>上一个房客;inquilinos de toda la vida=>老租户
b2-871|pagar la cuota mensual=>缴月供;la cuota de socios=>会员费
b2-872|compartir piso=>合租;comparto piso con dos estudiantes=>我和两个学生合租
b2-873|mi compañero de piso=>我的室友;buscar compañero de piso=>找室友
b2-874|un piso amueblado=>一套带家具的房子
b2-875|un salón luminoso=>一间采光好的客厅
b2-876|la humedad de la pared=>墙面的潮气;un problema de humedad=>返潮问题
b2-877|la pintura se descascara=>漆皮剥落
b2-878|pintar la pared de blanco=>把墙刷成白色
b2-879|hay una gotera en el techo=>天花板有个漏点;reparar una gotera=>修补漏雨处
b2-880|llamar al fontanero=>叫水管工;el fontanero arregló la fuga=>水管工修好了漏水
b2-881|un electricista cualificado=>一名持证电工
b2-882|llamar a un cerrajero=>叫开锁匠
b2-883|los albañiles están en obra=>工人们正在工地
b2-884|tirar un tabique=>拆一面隔墙
b2-885|tirar una pared=>拆墙;hay que tirar la pared para unir los cuartos=>得拆墙打通房间
b2-886|hacer una reforma integral=>整体翻新;la reforma del baño=>卫生间翻新
b2-887|reformar la cocina=>翻新厨房
b2-888|hacer una mudanza=>搬家;la mudanza fue agotadora=>搬家累死人
b2-889|las cajas de cartón=>纸箱;embalar en cajas de cartón=>用纸箱打包
b2-890|la etiqueta del precio=>价签;las normas de etiqueta=>礼仪规范
b2-891|empaquetar los regalos=>把礼物包起来
b2-892|desempacar las maletas=>开箱整理行李
b2-893|el transporte público=>公共交通;medio de transporte=>交通方式
b2-894|el tráfico se atarasca=>堵车堵死了
b2-895|en hora punta=>在高峰时段;evitar la hora punta=>避开高峰
b2-896|un abono de transporte=>一张交通月票
b2-897|validar el billete=>检票，打票
b2-898|el revisor pide los billetes=>查票员查票
b2-899|tomar el tranvía=>乘有轨电车
b2-900|esperar el autobús urbano=>等市内公交
b2-901|el conductor del autobús=>公交司机;conductor novel=>新手司机
b2-902|sacar la licencia de conducir=>考驾照;le quitaron la licencia=>他被吊销了驾照
b2-903|aparcar en la zona azul=>在蓝区停车
b2-904|la grúa se llevó el coche=>拖车把车拖走了
b2-905|una multa de aparcamiento=>一张违停罚单;quitar la multa=>撤销罚单
b2-906|una carretera comarcal=>一条区道
b2-907|seguir el desvío=>按改道指示走;un desvío en la ruta=>路上的岔口
b2-908|una señal de tráfico=>一块交通标志;respetar las señales=>遵守交通标志
b2-909|respetar el límite de velocidad=>遵守限速
b2-910|un radar de velocidad=>一个测速摄像头;multado por el radar=>被测速摄像头拍到
b2-911|un accidente de tráfico=>一起交通事故;accidente laboral=>工伤事故
b2-912|un golpe en la cabeza=>头上挨的一下;un golpe de efecto=>一记妙招
b2-913|chocar contra=>撞上…;dos coches chocaron en la rotonda=>两辆车在环岛相撞
b2-914|un seguro a todo riesgo=>一份全险;contratar un seguro=>买保险
b2-915|firmar la póliza=>签保单;renovar la póliza=>续保
b2-916|una franquicia de 300 euros=>300欧元的免赔额;abrir una franquicia=>开加盟店
b2-917|declarar un siniestro=>报出险;un siniestro total=>全损事故
b2-918|rellenar el parte de accidentes=>填事故单
b2-919|fidelizar a la clientela=>留住客源
b2-920|defender los derechos del consumidor=>维权;asociación de consumidores=>消费者协会
b2-921|presentar una reclamación=>提出投诉;atender las reclamaciones=>受理投诉
b2-922|reclamar la devolución=>要求退款;reclamar sus derechos=>主张自己的权利
b2-923|rellenar la hoja de reclamaciones=>填投诉单
b2-924|llamar al servicio de atención al cliente=>打客服电话
b2-925|dos años de garantía=>两年保修;bajo garantía=>在保修期内
b2-926|un producto defectuoso=>一件有缺陷的产品;mercancía defectuosa=>次品
b2-927|estropearse la lavadora=>洗衣机坏了
b2-928|una secadora de ropa=>一台衣物烘干机
b2-929|guardar la comida en el frigorífico=>把食物放冰箱
b2-930|una vitrocerámica de inducción=>一台电磁灶
b2-931|calentar en el microondas=>用微波炉加热
b2-932|el menaje de cocina=>厨房用具一套
b2-933|una sartén antiadherente=>一口不粘平底锅
b2-934|cocinar en la olla a presión=>用高压锅做饭
b2-935|calentar leche en un cazo=>用小锅热牛奶
b2-936|un tapón de corcho=>一个软木塞;un tapón monumental=>大堵车
b2-937|fregar los platos en el fregadero=>在水池里洗碗
b2-938|fregar los platos=>洗碗;me toca fregar=>轮到我洗碗
b2-939|sacar el cubo de la basura=>把垃圾拿出去倒
b2-940|barrer con la escoba=>用扫帚扫地
b2-941|fregar el suelo con el cubo y la fregona=>用桶和拖把拖地
b2-942|hacer la limpieza=>做清洁;productos de limpieza=>清洁用品
b2-943|hacer una limpieza a fondo=>来一次彻底大扫除
b2-944|la suciedad de las calles=>街面的脏污
b2-945|mancharse la camisa=>把衬衫弄脏;manchar la reputación=>玷污名声
b2-946|un lavado en seco=>一次干洗;llevar la chaqueta al lavado en seco=>把外套拿去干洗
b2-947|dejar el traje en la tintorería=>把西服放干洗店
b2-948|arreglar un dobladillo en la sastrería=>在裁缝店改裤脚
b2-949|cortar la hebra=>剪断线头
b2-950|abotonar el botón=>扣扣子;perder un botón=>掉了一颗扣子
b2-951|trabajar de costurera=>做缝纫女工
b2-952|conservar en la nevera=>放冰箱保存;conservar la calma=>保持冷静
b2-953|preservar el medio ambiente=>保护环境;preservar las tradiciones=>维护传统
b2-954|deshacer el nudo=>解开绳结;deshacer el contrato=>解除合同
b2-955|rehacer el informe=>重做报告;rehacer su vida=>重新开始生活
b2-956|descomponer en partes=>分解成几部分;se descompuso la lavadora=>洗衣机坏了
b2-957|desviar el curso del río=>使河流改道;desviar la mirada=>移开视线
b2-958|torcer una tubería=>把管子拧弯;torcerse el tobillo=>崴脚
b2-959|doblar la ropa=>叠衣服;doblar la esquina=>在街角拐弯
b2-960|plegar el papel=>折纸（书面）
b2-961|desenvolver un paquete=>拆包裹;desenvolverse bien=>应对自如
b2-962|desenredar el hilo=>把线解开;desenredar el misterio=>理清谜团
b2-963|atar los cordones=>系鞋带;atar a una silla=>绑在椅子上
b2-964|desatar el nudo=>解开结;desatar una guerra=>引发一场战争
b2-965|amarrar el barco=>把船系牢
b2-966|colgar un cuadro=>挂一幅画;colgar la llamada=>挂电话
b2-967|colarse en el concierto=>混进演唱会;colarse en la fila=>插队
b2-968|escabullirse sin pagar=>没付钱就溜了;se escabulló entre la multitud=>他从人堆里溜掉了
b2-969|deslizarse sobre el hielo=>在冰上滑行
b2-970|resbalar en el suelo mojado=>在湿地面滑倒
b2-971|tropezar con una piedra=>绊到石头;tropezar con un viejo amigo=>撞见一位老友
b2-972|tambalearse por el golpe=>被打得踉跄;el edificio se tambalea=>楼在摇晃
b2-973|cojear de una pierna=>一条腿瘸;la economía cojea=>经济疲软
b2-974|zurcir un calcetín=>织补一只袜子
b2-975|tallar la madera=>雕刻木头;tallado a mano=>手工雕刻的
b2-976|esculpir una estatua=>雕塑一座像
b2-977|fundir el hierro=>熔铁;fundir ideas=>融合想法
b2-978|forjar una espada=>铸一把剑;forjar el carácter=>磨砺品格
b2-979|pulir la superficie=>抛光表面;pulir el texto=>润色文字
b2-980|afilar el cuchillo=>磨刀
b2-981|agrietarse la pared=>墙面开裂;una tierra agrietada por la sequía=>旱得龟裂的土地
b2-982|derretirse el hielo=>冰融化;me derrito por los gatitos=>我被小猫萌化了
b2-983|congelar las cuentas=>冻结账户;congelar verduras=>冷冻蔬菜
b2-984|descongelar la carne=>解冻肉
b2-985|saltear las verduras=>快炒蔬菜
b2-986|sofreír el ajo=>煸蒜末
b2-987|marinar el pescado=>腌鱼
b2-988|aliñar la ensalada=>拌沙拉
b2-989|sazonar al gusto=>按口味调味
b2-990|emplatar con elegancia=>优雅装盘
b2-991|degustar el vino=>品酒;degustar la comida lentamente=>细品美食
b2-992|masticar despacio=>细嚼慢咽
b2-993|tragar saliva=>咽口水;no lo trago=>我忍不了他
b2-994|digerir los alimentos=>消化食物;le cuesta digerir la derrota=>他难以消化这场失利
b2-995|legar una propiedad=>遗赠一处房产;legar a la posteridad=>留给后世
b2-996|arrendar un local=>租一间店面（书面）
b2-997|subastar una obra de arte=>拍卖一件艺术品
b2-998|pujar por un cuadro=>为一幅画出价
b2-999|especular con la vivienda=>炒房;especular sobre las causas=>猜测原因
b2-1000|derrochar dinero=>挥霍金钱;derrochar talento=>浪费才华
b2-1001|acumular experiencia=>积累经验;acumular riqueza=>积累财富
b2-1002|amontonar papeles=>把纸堆成山;amontonarse la gente=>人挤人
b2-1003|apilar los libros=>把书码起来
b2-1004|asignar una tarea=>分配任务;asignar fondos=>划拨资金
b2-1005|delegar en un colaborador=>委托给同事;delegar responsabilidades=>下放职责
b2-1006|supervisar las obras=>监督工程
b2-1007|inspeccionar el local=>检查场所;una inspección de rutina=>一次例行检查
b2-1008|insinuar sin decirlo=>含沙射影;insinuó que dimitiría=>他暗示要辞职
b2-1009|corroborar una teoría=>佐证一个理论
b2-1010|atropellar a un peatón=>撞倒行人;casi me atropella un coche=>一辆车差点碾到我
b2-1011|acosar a un compañero=>霸凌同事;acosado por las deudas=>被债务追着跑
b2-1012|hostigar a la prensa=>不断纠缠媒体
b2-1013|agredir a alguien=>袭击某人;agresión física=>人身攻击
b2-1014|asaltar un banco=>抢劫银行;asaltado de noche=>夜里遭抢
b2-1015|saquear la ciudad=>洗劫全城
b2-1016|hurtar la cartera=>顺手牵羊摸走钱包
b2-1017|sustraer fondos=>窃取资金（书面）
b2-1018|secuestrar a un empresario=>绑架一名企业家
b2-1019|intimidar a los testigos=>恐吓证人
b2-1020|amedrentar a la población=>威吓民众
b2-1021|desarmar al sospechoso=>缴嫌疑人的械;su sonrisa me desarmó=>她的微笑让我心软
b2-1022|apaciguar los ánimos=>平息怒气
b2-1023|exacerbar el conflicto=>使冲突激化
b2-1024|mediar entre las partes=>在双方间调解
b2-1025|arbitrar un conflicto=>仲裁一场纠纷;arbitrar el partido=>执法这场比赛
b2-1026|posponer la reunión=>推迟会议
b2-1027|retardar la decisión=>延迟决定
b2-1028|anticipar los hechos=>预见事态;anticipar la jubilación=>提前退休
b2-1029|preceder a=>先于…;como precede en el informe=>如报告前文所述
b2-1030|perdurar en el tiempo=>经久不衰;su legado perdura=>他的遗产长存
b2-1031|decaer el entusiasmo=>热情消退;decaer la salud=>身体走下坡
b2-1032|menguar la población=>人口减少;su fuerza mengua=>他的力气渐衰
b2-1033|florecer el comercio=>商业繁荣;florecer en primavera=>春天开花
b2-1034|brotar las ideas=>灵感涌现;brotones de olivo=>橄榄树新芽
b2-1035|germinar la semilla=>种子发芽;una idea que germina=>一个萌生的念头
b2-1036|madurar una decisión=>把决定酝酿成熟;el fruto madura=>果子熟了
b2-1037|pudrirse la fruta=>水果腐烂;pudrirse en la cárcel=>在牢里烂掉
b2-1038|marchitarse las flores=>花枯萎
b2-1039|acicalarse frente al espejo=>对着镜子梳妆
b2-1040|ataviarse de gala=>盛装打扮
b2-1041|desnudar el alma=>袒露灵魂;desnudar la verdad=>揭开真相
b2-1042|envilecerse por dinero=>为钱自甘堕落
b2-1043|enaltecer su figura=>颂扬他的形象
b2-1044|denostar al rival=>抨击对手（书面）
b2-1045|ensalzar las virtudes=>吹捧美德
b2-1046|esquivar el golpe=>躲过一击;esquivar el tema=>回避话题
b2-1047|obviar un detalle=>忽略一个细节;por obvio, se puede obviar=>显而易见，可以略过
b2-1048|empeñar el reloj=>典当手表;empeñar su palabra=>以名誉担保
b2-1049|pignorar acciones=>质押股份（书面）
b2-1050|truecar bienes=>以物易物（古语）
﻿b2-1051|permutar el puesto=>对调岗位
b2-1052|purificar el agua=>净化水;purificar el aire=>净化空气
b2-1053|depurar el agua=>净化水质;depurar responsables=>清洗问责
b2-1054|filtrar el café=>过滤咖啡;filtrar información=>泄露消息
b2-1055|colar el caldo=>滤汤;colar a un amigo=>放朋友进场
b2-1056|derramar lágrimas=>落泪;derramar el vino=>把酒洒了
b2-1057|verter el contenido=>把内容倒出;verter comentarios=>发表评论
b2-1058|salpicar el aceite=>溅油;un vestido salpicado de lentejuelas=>缀满亮片的裙子
b2-1059|untar el pan con mantequilla=>给面包涂黄油;untar a alguien=>贿赂某人（口语）
b2-1060|rociar las plantas=>给植物喷水;rociar con perfume=>喷香水
b2-1061|asperjar el campo=>给田地喷药（书面）
b2-1062|empaparse de agua=>浑身湿透;empaparse de cultura=>浸润于文化
b2-1063|escurrir la ropa=>拧干衣服;dejar escurrir los platos=>把碗沥干
b2-1064|rememorar tiempos pasados=>追忆往昔
b2-1065|evocar recuerdos=>唤起回忆;evocar el pasado=>追忆过去
b2-1066|conmemorar el aniversario=>纪念周年
b2-1067|profanar un templo=>亵渎神庙
b2-1068|exiliar a un escritor=>流放一位作家;exiliarse del país=>流亡国外
b2-1069|deportar a un extranjero=>将外国人驱逐出境
b2-1070|expatriarse por trabajo=>因工作移居国外
b2-1071|repatriar los restos=>迎回遗骸;repatriar a los emigrantes=>接移民回国
b2-1072|naturalizarse español=>入西班牙籍
b2-1073|empadronarse en el ayuntamiento=>在市政厅登记户籍
b2-1074|notificar la resolución=>正式通知裁决;notificar por escrito=>书面通知
b2-1075|certificar un documento=>给文件公证;certificar la muerte=>宣告死亡
b2-1076|legalizar un documento=>认证文件;legalizar una situación=>使处境合法化
b2-1077|sellar un sobre=>封信封;un acuerdo sellado=>敲定的协议
b2-1078|rubricar el acta=>在纪要上签字画押
b2-1079|anular el contrato=>废止合同;anular un billete=>作废一张票
b2-1080|revocar una licencia=>吊销执照;revocar la decisión=>撤销决定
b2-1081|invalidar un voto=>使一张选票无效
b2-1082|ratificar el tratado=>批准条约;ratificar una sospecha=>坐实怀疑
b2-1083|refrendar un acuerdo=>核准协议（书面）
b2-1084|desafiar al rival=>挑战对手;desafiar las normas=>藐视规则
b2-1085|retar a alguien a un duelo=>向某人叫板
b2-1086|vejar a un subordinado=>凌辱下属
b2-1087|deshonrar a la familia=>使家族蒙羞
b2-1088|vengarse de=>报复…;vengarse de una traición=>报背叛之仇
b2-1089|indemnizar a las víctimas=>赔偿受害者
b2-1090|resarcir los daños=>赔偿损失（书面）
b2-1091|eximir de responsabilidad=>免除责任;eximir de impuestos=>免税
b2-1092|excarcelar al preso=>释放囚犯出狱
b2-1093|indultar a un condenado=>赦免一名罪犯
b2-1094|condonar la deuda=>减免债务
b2-1095|rehabilitar un edificio=>翻修建筑;rehabilitar a un funcionario=>使官员复职
b2-1096|restaurar un cuadro=>修复一幅画;restaurar la confianza=>重建信任
b2-1097|la rehabilitación física=>康复训练;sesiones de rehabilitación=>康复疗程
b2-1098|convalecer en casa=>在家休养康复
b2-1099|recaer en la enfermedad=>旧病复发;recaer en el error=>重蹈覆辙
b2-1100|agravarse la situación=>局势恶化;su estado se agravó=>他的病情加重了
b2-1101|estabilizar los precios=>稳定物价
b2-1102|reanimar a un herido=>抢救伤员;reanimar la economía=>重振经济
b2-1103|la vida te depara sorpresas=>生活会给你带来际遇
b2-1104|sobrevenir una crisis=>危机突然降临
b2-1105|acaecer en aquella época=>发生在那个年代（书面）
b2-1106|concurrir varios factores=>多种因素叠加;concurrir a un acto=>出席一场活动
b2-1107|en el ámbito laboral=>在职场领域;fuera de su ámbito=>超出他的范围
b2-1108|tomar notas al margen=>在页边做笔记;dejar un margen de negociación=>留谈判余地
b2-1109|el umbral de la puerta=>门槛;el umbral de pobreza=>贫困线
b2-1110|un acierto de traducción=>一处译得妙;acertar de pleno=>完全命中
b2-1111|marcar la pauta=>定调子;seguir la pauta=>遵循套路
b2-1112|un procedimiento administrativo=>行政流程;seguir el procedimiento=>按流程走
b2-1113|una maniobra de distracción=>障眼法;maniobras militares=>军事演习
b2-1114|una táctica de marketing=>一种营销战术;cambiar de táctica=>改变战术
b2-1115|un hito histórico=>一座历史里程碑;un hito en su carrera=>他生涯的里程碑
b2-1116|un cupo de importación=>进口配额;cubrir el cupo=>满额
b2-1117|el aforo del estadio=>球场容量;completo el aforo=>全场满座
b2-1118|de índole distinta=>性质不同;de índole política=>属于政治性质
b2-1119|una persona de talante abierto=>一个性情开朗的人;con talante conciliador=>以和解姿态
b2-1120|tener una ocurrencia=>灵光一现;una ocurrencia genial=>一个绝妙的点子
b2-1121|las exigencias del trabajo=>工作的要求;exigencias de calidad=>质量标准
b2-1122|hacer una súplica=>苦苦哀求;ante la súplica del hijo=>在儿子的恳求下
b2-1123|hacer caso a la advertencia=>把提醒当回事;una advertencia seria=>一次严重警告
b2-1124|tomar precauciones=>采取预防措施;por precaución=>以防万一
b2-1125|una pista sobre el caso=>案件的一条线索;la pista de atletismo=>田径跑道
b2-1126|perder el rastro=>跟丢踪迹;seguir el rastro=>循迹追踪
b2-1127|el contorno del rostro=>脸的轮廓
b2-1128|un gran parecido físico=>长得很像;guardar parecido con=>与…相像
b2-1129|guardar semejanza con=>与…相似;a semejanza de=>如同
b2-1130|hacer una analogía=>作一个类比;por analogía=>以此类推
b2-1131|el contraste entre ambos=>两者反差;en contraste con=>与…形成对比
b2-1132|una contradicción interna=>内在矛盾;caer en contradicciones=>自相矛盾
b2-1133|la ironía del destino=>命运的嘲弄;decir algo con ironía=>话里带刺
b2-1134|responder con sarcasmo=>话里带挖苦
b2-1135|soltar una carcajada=>放声大笑;morirse de risa=>笑死
b2-1136|hacer una mueca de dolor=>疼得龇牙咧嘴
b2-1137|fruncir el ceño=>皱眉
b2-1138|clavar la mirada=>死死盯着;una mirada cómplice=>一个心照不宣的眼神
b2-1139|el panorama político=>政治全景;el panorama se complica=>前景不妙
b2-1140|en el horizonte se veía el mar=>地平线上望见大海;ampliar horizontes=>拓宽眼界
b2-1141|un enfoque novedoso=>一种新颖视角;desde otro enfoque=>换个角度看
b2-1142|una aproximación al problema=>切入问题的一种路径
b2-1143|hacer conjeturas=>妄加猜测;una mera conjetura=>纯属臆测
b2-1144|fiarse de la intuición=>相信直觉;la primera intuición=>第一直觉
b2-1145|tener un mal presentimiento=>有不祥预感
b2-1146|por instinto de supervivencia=>出于求生本能;el instinto animal=>动物本能
b2-1147|por impulso=>一时冲动;seguir el primer impulso=>跟着第一冲动走
b2-1148|con ímpetu juvenil=>以青春的冲劲;poner ímpetu al trabajo=>干活来劲
b2-1149|el afán de superación=>上进心;con afán de lucro=>唯利是图
b2-1150|en un instante=>一瞬间;al instante=>立刻
b2-1151|en un lapso de dos días=>在两天之内
b2-1152|en intervalos regulares=>以固定间隔;un intervalo de descanso=>休息间隙
b2-1153|una tregua en la guerra=>一次停火;una tregua fiscal=>减税喘息期
b2-1154|sin demora=>毫不耽搁;la demora del vuelo=>航班延误
b2-1155|la víspera de Navidad=>圣诞前夜;en vísperas de las elecciones=>大选前夕
b2-1156|al alba=>黎明时分;salir al alba=>天一亮就出发
b2-1157|el crepúsculo del atardecer=>黄昏的暮色
b2-1158|a la medianoche=>午夜时分;pasada la medianoche=>后半夜
b2-1159|una velada musical=>一场音乐晚会
b2-1160|un recipiente hermético=>一个密封容器
b2-1161|un envase reciclable=>可回收包装;envases de plástico=>塑料包装
b2-1162|un bote de mermelada=>一罐果酱
b2-1163|una garrafa de agua=>一大壶水
b2-1164|un bidón de gasolina=>一桶汽油
b2-1165|una vasija de barro=>一件陶器
b2-1166|un cuenco de sopa=>一碗汤
b2-1167|una fuente de mariscos=>一大盘海鲜
b2-1168|un termo de café=>一保温瓶咖啡
b2-1169|un cesto de mimbre=>一只柳条篮
b2-1170|el cajón de la mesita=>床头柜抽屉
b2-1171|una gaveta del escritorio=>写字台抽屉（拉美）
b2-1172|un estuche de lápices=>一个铅笔盒
b2-1173|un cofre del tesoro=>一只藏宝箱
b2-1174|un baúl de viaje=>一只旅行大衣箱
b2-1175|una bola de algodón=>一团棉花;algodón de azúcar=>棉花糖
b2-1176|una sábana de lino=>一条亚麻床单
b2-1177|un pañuelo de seda=>一条丝绸方巾
b2-1178|una chaqueta de cuero=>一件皮夹克
