b2-2336|un teclado mecánico=>一把机械键盘
b2-2337|mover el ratón=>移动鼠标;un ratón ergonómico=>一只人体工学鼠标
b2-2338|un cable de carga=>一根充电线;un cable HDMI=>一根 HDMI 线
b2-2339|conectar a internet=>连上网;conectar el móvil al ordenador=>把手机连到电脑
b2-2340|desconectar el cargador=>拔掉充电器;desconectar del trabajo=>从工作中抽离
b2-2341|desinstalar una aplicación=>卸载一个应用
b2-2342|configurar la cuenta=>配置账户;configurar la wifi=>设置无线网
b2-2343|cambiar la configuración=>更改设置;la configuración por defecto=>默认配置
b2-2344|una impresora láser=>一台激光打印机
b2-2345|escanear un documento=>扫描一份文件
b2-2346|un escáner de códigos=>一台扫码器
b2-2347|hacer una videollamada=>打一个视频电话
b2-2348|enviar un mensaje de texto=>发一条短信
b2-2349|responder con un emoji=>用一个表情回复
b2-2350|recibir notificaciones constantes=>通知响个不停;silenciar las notificaciones=>把通知静音
﻿b2-2351|activar el modo avión=>开飞行模式
b2-2352|seguir la ruta por GPS=>用 GPS 导航
b2-2353|una app gratuita=>一款免费应用;descargar la app=>下载这款 app
b2-2354|cancelar la suscripción=>取消订阅;una suscripción mensual=>月度订阅
b2-2355|suscribirse a=>订阅…;suscribirse al boletín=>订阅时事通讯
b2-2356|entrar gratis=>免费入场;la entrada es gratis=>门票免费
b2-2357|una app de pago=>一款付费应用;los contenidos de pago=>付费内容
b2-2358|una versión de prueba de 30 días=>30天试用版
b2-2359|un portátil ligero=>一台轻薄笔记本
b2-2360|una tableta gráfica=>一块数位板;leer en la tableta=>在平板上看书
b2-2361|conectarse al wifi=>连无线网;la clave del wifi=>无线网密码
b2-2362|un buscador web=>一个搜索引擎
b2-2363|buscar en línea=>上网搜索;buscar en línea la dirección=>上网查地址
b2-2364|trabajar en línea=>在线工作;una compra en línea=>一次网购
b2-2365|subir un archivo a la nube=>把文件上传到云端
b2-2366|un virus informático=>一种电脑病毒
b2-2367|un correo de phishing=>一封钓鱼邮件
b2-2368|una víctima de robo de identidad=>一名身份盗用受害者
b2-2369|una estafa piramidal=>一场传销骗局;caer en una estafa=>落入骗局
b2-2370|estafar a los ancianos=>诈骗老人
b2-2371|dejar una huella digital=>留下数字足迹
b2-2372|navegar por internet=>浏览网页;horas navegando por internet=>上网好几个小时
b2-2373|abrir el navegador=>打开浏览器
b2-2374|borrar el historial de búsqueda=>清空搜索历史
b2-2375|un sistema de videovigilancia=>一套视频监控系统
b2-2376|un sensor de movimiento=>一个运动传感器
b2-2377|volver a la pantalla de inicio=>回到主屏幕
b2-2378|al primer toque=>一点就…;un toque en el hombro=>在肩上轻拍一下
b2-2379|deslizar el dedo=>滑动手指;deslizar para desbloquear=>滑动解锁
b2-2380|pulsar el botón=>按下按钮;pulsar aquí para continuar=>点这里继续
b2-2381|encender la tele=>打开电视;encender el motor=>点火启动
b2-2382|apagar la luz=>关灯;apagar el ordenador=>关电脑
b2-2383|reiniciar el router=>重启路由器
b2-2384|en modo silencio=>静音模式;cambiar de modo=>切换模式
b2-2385|un archivo de 5 gigabytes=>一个5GB的文件
b2-2386|quedarse sin datos móviles=>手机流量用光了
b2-2387|una tarifa plana de internet=>一个包月上网套餐
b2-2388|una empresa emergente tecnológica=>一家科技初创
b2-2389|una startup de food delivery=>一家外卖创业公司
b2-2390|un inversor de riesgo=>一位风险投资人
b2-2391|invertir en=>投资于…;invertir en bolsa=>投资股市
b2-2392|conseguir financiación=>拿到融资;una financiación pública=>一笔公共资助
b2-2393|un prototipo funcional=>一台能用的原型机
b2-2394|el lanzamiento del producto=>产品发布
b2-2395|lanzar al mercado=>投放市场;lanzar un nuevo modelo al mercado=>把新型号推向市场
b2-2396|competir con=>与…竞争;competir en igualdad de condiciones=>公平竞技
b2-2397|una cuota de mercado del 20%=>20%的市场份额
b2-2398|una interfaz de usuario=>一个用户界面
b2-2399|un diseño intuitivo=>一个直观的设计
b2-2400|un foro de discusión=>一个讨论论坛
b2-2401|escribir un blog=>写博客;un blog de viajes=>一个旅行博客
b2-2402|un youtuber famoso=>一位知名视频博主
b2-2403|ganar seguidores=>涨粉;un millón de seguidores=>一百万粉丝
b2-2404|seguir a=>关注…;sigue a mi cuenta=>关注我的账号
b2-2405|hacerse viral=>走红;el vídeo se hizo viral=>视频火了
b2-2406|un vídeo viral=>一条爆款视频;un contenido viral=>病毒式传播的内容
b2-2407|millones de visualizaciones=>数百万播放量
b2-2408|el algoritmo de recomendación=>推荐算法
b2-2409|la burbuja inmobiliaria=>房地产泡沫;una burbuja de jabón=>一个肥皂泡
b2-2410|combatir la desinformación=>打击虚假信息
b2-2411|una noticia falsa=>一条假新闻;difundir noticias falsas=>散播假新闻
b2-2412|verificar los datos=>核实数据;verificar la identidad=>核实身份
b2-2413|citar las fuentes=>注明来源;la fuente del río=>河流的源头
b2-2414|proteger el medio ambiente=>保护环境;daño al medio ambiente=>对环境的损害
b2-2415|una política medioambiental=>一项环境政策;el impacto medioambiental=>环境影响
b2-2416|combatir el cambio climático=>应对气候变化
b2-2417|frenar el calentamiento global=>遏制全球变暖
b2-2418|reducir las emisiones=>减排;la emisión de gases=>气体排放
b2-2419|emitir gases contaminantes=>排放污染气体
b2-2420|emitir dióxido de carbono=>排放二氧化碳
b2-2421|reducir la huella de carbono=>减少碳足迹
b2-2422|el efecto invernadero=>温室效应;gases de efecto invernadero=>温室气体
b2-2423|contaminar el aire=>污染空气;un río contaminado=>一条被污染的河
b2-2424|un contaminante atmosférico=>一种大气污染物
b2-2425|gestionar los residuos=>管理废弃物;residuos tóxicos=>有毒废料
b2-2426|llevar la basura al vertedero=>把垃圾运去填埋场
b2-2427|una incineradora de residuos=>一座垃圾焚烧厂
b2-2428|reciclar el vidrio=>回收玻璃;reciclar papel=>回收纸
b2-2429|reutilizar los envases=>重复利用包装
b2-2430|prohibir el plástico de un solo uso=>禁用一次性塑料
b2-2431|platos desechables=>一次性餐盘;un guante desechable=>一只一次性手套
b2-2432|una bolsa reutilizable de tela=>一个布制可重复使用袋
b2-2433|apostar por las energías renovables=>押注可再生能源
b2-2434|paneles de energía solar=>太阳能板组
b2-2435|un parque de energía eólica=>一个风能电场
b2-2436|instalar paneles solares=>安装太阳能板
b2-2437|un aerogenerador gigante=>一台风力发电机
b2-2438|una central eléctrica de carbón=>一座燃煤发电站
b2-2439|cerrar una central nuclear=>关停一座核电站
b2-2440|almacenar residuos nucleares=>贮存核废料
b2-2441|una fuga de radiación=>一次辐射泄漏;radiación ultravioleta=>紫外线辐射
b2-2442|calentar con gas natural=>用天然气取暖
b2-2443|abandonar los combustibles fósiles=>摆脱化石燃料
b2-2444|un combustible fósil=>一种化石燃料;huellas fósiles=>化石遗迹
b2-2445|explotar los recursos naturales=>开采自然资源
b2-2446|inundar el pueblo=>淹没村庄;las calles inundadas=>被淹的街道
b2-2447|un incendio forestal devastador=>一场毁灭性的森林火灾
b2-2448|arrasar cosechas=>把庄稼全毁了;el ciclón arrasó la costa=>气旋横扫海岸
b2-2449|la deforestación masiva=>大规模滥伐森林
b2-2450|talar un bosque=>砍伐一片森林;talar árboles centenarios=>砍伐百年老树
b2-2451|una campaña de reforestación=>一场植树造林运动
b2-2452|plantar árboles=>植树;plantar árboles en la ladera=>在山坡上植树
b2-2453|una especie en peligro de extinción=>一个濒危物种
b2-2454|en peligro de extinción=>濒临灭绝;la extinción de los dinosaurios=>恐龙的灭绝
b2-2455|extinguirse una especie=>一个物种灭绝
b2-2456|proteger la biodiversidad=>保护生物多样性
b2-2457|un ecosistema frágil=>一个脆弱的生态系统
b2-2458|destruir el hábitat natural=>破坏自然栖息地
b2-2459|la capa de ozono se adelgaza=>臭氧层变薄
b2-2460|el agujero de ozono=>臭氧空洞
b2-2461|mejorar la calidad del aire=>改善空气质量
b2-2462|un índice de contaminación alto=>污染指数偏高
b2-2463|partículas en suspensión=>悬浮颗粒物
b2-2464|un purificador de aire=>一台空气净化器
b2-2465|un modelo de sostenibilidad=>一个可持续性典范
b2-2466|el desarrollo sostenible=>可持续发展
b2-2467|fomentar el consumo responsable=>倡导负责任的消费
b2-2468|consumir en exceso=>过度消费;consumir mucha energía=>耗能巨大
b2-2469|el exceso de consumo=>过度消费;sociedad de consumo=>消费社会
b2-2470|evitar el desperdicio de comida=>避免浪费食物
b2-2471|desperdiciar agua=>浪费水;desperdiciar una oportunidad=>错失良机
b2-2472|ahorrar energía=>节约能源;ahorrar energía en casa=>在家省电
b2-2473|un consumo excesivo=>过度消耗;el consumo responsable=>理性消费
b2-2474|mejorar la eficiencia energética=>提升能效
b2-2475|un electrodoméstico eficiente=>一台高能效家电
b2-2476|una etiqueta energética A+++=>A+++能效标签
b2-2477|cargar el coche eléctrico=>给电动汽车充电
b2-2478|un coche híbrido enchufable=>一台插电混动车
b2-2479|la carga completa tarda 8 horas=>充满要8小时;una carga de trabajo=>一摊子工作
b2-2480|instalar un punto de carga=>装一个充电桩
b2-2481|mejorar la movilidad urbana=>改善城市交通
b2-2482|alquilar una bicicleta compartida=>租一辆共享单车
b2-2483|mejorar el transporte público=>改善公共交通
b2-2484|ir en transporte público=>乘公共交通;moverse en transporte público=>靠公交出行
b2-2485|un activista medioambiental=>一位环保活动家
b2-2486|una manifestación por el clima=>一场气候游行
b2-2487|ejercer presión sobre=>向…施压;bajo presión=>在压力之下
b2-2488|cumplir los objetivos climáticos=>实现气候目标
b2-2489|fomentar la cooperación internacional=>促进国际合作
b2-2490|desarrollar la conciencia ecológica=>培养生态意识
b2-2491|un producto ecológico certificado=>一件认证生态产品
b2-2492|la agricultura ecológica=>生态农业;un cultivo ecológico=>生态种植
b2-2493|abusar de los pesticidas=>滥用农药
b2-2494|abono químico=>化肥;abonar la tierra=>给地施肥
b2-2495|una tierra fértil=>一片沃土;una imaginación fértil=>丰富的想象力
b2-2496|una cosecha abundante=>一次丰收;recoger la cosecha=>收庄稼
b2-2497|un racionamiento de agua=>一次限水配给
b2-2498|en plena canícula=>正值酷暑
b2-2499|una ola de calor=>一股热浪;sofocar bajo la ola de calor=>热浪炙烤
b2-2500|una temperatura récord de 45 grados=>45度破纪录高温
b2-2501|el deshielo de los glaciares=>冰川消融
b2-2502|el nivel del mar sube=>海平面上升
b2-2503|la punta del iceberg=>冰山一角
b2-2504|un glaciar en retroceso=>一条消退中的冰川
b2-2505|desprenderse un bloque de hielo=>一块冰脱落;se desprendió el papel=>墙纸剥落了
b2-2506|un desastre natural=>一场自然灾害
b2-2507|un seísmo de magnitud 6=>一次6级地震（书面）
b2-2508|ordenar la evacuación=>下令疏散
b2-2509|evacuar el edificio=>疏散大楼人员
b2-2510|una riada histórica=>一场历史性洪水
b2-2511|construir un dique=>修一道堤坝;romper el dique=>决堤
b2-2512|la represa de Three Gorges=>三峡大坝
b2-2513|una central hidroeléctrica=>一座水电站
b2-2514|una desalinizadora de agua de mar=>一座海水淡化厂
b2-2515|el ciclo del agua=>水循环
b2-2516|ahorrar agua=>节约用水;ahorrar agua al ducharte=>洗澡时省水
b2-2517|cerrar el grifo=>关水龙头;un grifo que gotea=>一个滴水的水龙头
b2-2518|el grifo gotea=>水龙头滴水
b2-2519|dejar una huella=>留下足迹;huellas en la arena=>沙上的脚印
b2-2520|reciclar la basura electrónica=>回收电子垃圾
b2-2521|hacer la reparación=>进行维修;una reparación urgente=>一次紧急维修
b2-2522|reparar el coche=>修车;reparar un agravio=>弥补过错
b2-2523|impulsar la economía circular=>推动循环经济
b2-2524|un equipo de investigadores=>一支研究团队
b2-2525|una teoría científica=>一个科学理论;demostrar una teoría=>证实一个理论
b2-2526|un método infalible=>一个万无一失的方法;el método directo=>直接法（教学）
b2-2527|un error metodológico=>一个方法论错误
b2-2528|la metodología de la investigación=>研究方法论
b2-2529|hacer un experimento=>做一个实验;los resultados del experimento=>实验结果
b2-2530|un tratamiento experimental=>一种实验性疗法
b2-2531|sacar conclusiones=>得出结论;en conclusión=>总之
b2-2532|concluir que=>得出的结论是…;la reunión concluyó tarde=>会议开到很晚
b2-2533|un hallazgo sorprendente=>一项惊人发现
b2-2534|verificar la fuente=>核实来源;verificar la fuente original=>核实原始出处
b2-2535|una fuente fiable=>一个可靠来源
b2-2536|citar textualmente=>逐字引用;citar a un autor=>引用一位作者
b2-2537|cometer plagio=>剽窃;acusado de plagio=>被指剽窃
b2-2538|plagiar un trabajo=>抄袭一份作业
b2-2539|una bibliografía completa=>一份完整参考文献
b2-2540|consultar la hemeroteca=>去期刊阅览室查资料
b2-2541|consultar el catálogo=>查目录;un catálogo en línea=>在线目录
b2-2542|defender una tesis doctoral=>答辩一篇博士论文;una tesis sobre cambio climático=>一篇关于气候变化的论文
b2-2543|una tesina de máster=>一篇硕士小论文
b2-2544|un proyecto fin de grado=>本科毕业设计
b2-2545|defender la tesis=>答辩;defender la tesis ante el tribunal=>当着答辩委员会答辩
b2-2546|un tribunal examinador=>答辩评审组;el tribunal supremo=>最高法院
b2-2547|una cátedra de historia=>一个历史学讲席;ganar la cátedra=>赢得教授职位
b2-2548|un catedrático de filosofía=>一位哲学正教授
b2-2549|un profesor titular de gramática=>一位语法副教授
b2-2550|un ayudante de cátedra=>一位助教
b2-2551|la facultad de medicina=>医学院;dentro de mis facultades=>力所能及
b2-2552|una escuela de negocios prestigiosa=>一所名校商学院
b2-2553|el segundo cuatrimestre=>第二个四个月学期
b2-2554|el primer semestre=>第一学期;un semestre en el extranjero=>一学期交换
b2-2555|una asignatura troncal=>一门必修课
b2-2556|una asignatura optativa=>一门选修课
b2-2557|convalidar créditos=>转学分;60 créditos ECTS=>60个学分
b2-2558|un expediente académico brillante=>一份亮眼的成绩单
b2-2559|aprobar el examen parcial=>期中考试过线
b2-2560|el examen final de junio=>六月的期末考
b2-2561|ir al recuperatorio=>去补考;suspender y ir a recuperatorio=>挂科补考
b2-2562|aprobar con nota=>高分通过;aprobar una ley=>通过一部法律
b2-2563|suspender un examen=>考试挂科;suspender el pago=>暂停付款
b2-2564|repetir curso=>重修;repetir curso entero=>整年重修
b2-2565|sacar un suspenso=>得了不及格;llenarse de suspensos=>挂了好几科
b2-2566|un becario de la empresa=>公司实习生;un becario de investigación=>科研奖学金生
b2-2567|presentar una solicitud de beca=>提交奖学金申请
b2-2568|un expediente disciplinario=>一份纪律档案;abrir un expediente=>立案
b2-2569|cursar estudios de posgrado=>攻读研究生
b2-2570|un doctorando en física=>一位物理博士生
b2-2571|el director de tesis=>博士生导师;reunirse con el director de tesis=>见导师
b2-2572|bajo la supervisión de=>在…指导下
b2-2573|rellenar un cuestionario=>填一份问卷
b2-2574|una muestra representativa del alumnado=>一个有代表性的学生样本
b2-2575|un muestreo aleatorio=>随机抽样
b2-2576|un sesgo de género=>一种性别偏差;corregir el sesgo=>纠正偏差
b2-2577|un margen de error del 3%=>3%的误差范围
b2-2578|la estadística descriptiva=>描述统计学;según las estadísticas=>据统计
b2-2579|un porcentaje elevado=>一个很高的百分比
b2-2580|por término medio=>平均而言;el promedio nacional=>全国平均
b2-2581|la media aritmética=>算术平均数;la media de edad=>平均年龄
b2-2582|una correlación significativa=>一个显著的相关性
b2-2583|relación de causalidad=>因果关系;no implica causalidad=>并不意味着因果
b2-2584|una variable independiente=>一个自变量
b2-2585|un gráfico de barras=>一张柱状图;un gráfico de líneas=>一张折线图
b2-2586|una tabla de datos=>一张数据表
b2-2587|consultar el anexo=>查看附录;en el anexo II=>在附录二
b2-2588|el abstracto del artículo=>论文摘要
b2-2589|publicar en una revista científica=>在学术期刊发表
b2-2590|un artículo académico revisado=>一篇经评审的学术论文
b2-2591|una publicación científica=>一种学术出版物;la fecha de publicación=>发表日期
b2-2592|publicar un estudio=>发表一项研究;publicar un libro=>出版一本书
b2-2593|una editorial universitaria=>一家大学出版社
b2-2594|el editor jefe=>主编;un editor literario=>一位文学编辑
b2-2595|la revisión por pares=>同行评审;pasar la revisión por pares=>通过同行评审
b2-2596|un borrador final=>最终稿;el primer borrador=>初稿
b2-2597|la corrección de exámenes=>批改试卷;hacer correcciones=>做修改
b2-2598|revisar el borrador=>审阅草稿;revisar para el examen=>备考
b2-2599|la entrega de trabajos=>交作业;hacer la entrega a tiempo=>按时交付
b2-2600|la fecha límite de entrega=>交稿截止日期;respetar la fecha límite=>赶在截止前
b2-2601|prorrogar el plazo=>延长期限;prorrogar el contrato=>续约
b2-2602|la extensión del ensayo=>论文的篇幅;una extensión de 10 páginas=>十页的篇幅
b2-2603|una monografía sobre Goya=>一部关于戈雅的专题论著
b2-2604|un congreso internacional=>一次国际大会;el Congreso de los Diputados=>众议院
b2-2605|presentar una ponencia=>作一场报告;una ponencia magistral=>一场主旨报告
b2-2606|el ponente invitado=>受邀发言人
b2-2607|la comunicación no verbal=>非语言交流;presentar una comunicación=>提交一篇会议论文
b2-2608|un simposio sobre inteligencia artificial=>一场人工智能研讨会
b2-2609|dar una conferencia=>开一场讲座;la conferencia de prensa=>新闻发布会
b2-2610|dar una charla=>做演讲;dar una charla motivacional=>做一场励志演讲
b2-2611|el público asistente=>到场听众;de interés público=>关乎公众利益
b2-2612|preparar las diapositivas=>做幻灯片;pasar a la siguiente diapositiva=>翻到下一页
b2-2613|hacer una presentación=>做演示;una presentación ejecutiva=>一场高管汇报
b2-2614|conectar el proyector=>接上投影仪
b2-2615|una pizarra digital interactiva=>一块互动电子白板
b2-2616|pasar los apuntes a limpio=>誊清笔记;los apuntes de clase=>课堂笔记
b2-2617|tomar apuntes=>记笔记;tomar apuntes de historia=>记历史课笔记
b2-2618|hacer un esquema=>列一个提纲;un esquema del sistema=>系统示意图
b2-2619|captar la idea principal=>抓住主旨;la idea principal del texto=>文章主旨
b2-2620|la comprensión lectora=>阅读理解;trabajar la comprensión lectora=>练阅读理解
b2-2621|la expresión escrita=>书面表达;mejorar la expresión escrita=>提升写作
b2-2622|la expresión oral=>口语表达;practicar la expresión oral=>练口语
b2-2623|una destreza manual=>一门手上技能;destrezas comunicativas=>沟通技能
b2-2624|un conocimiento profundo=>深厚的知识;los conocimientos previos=>已有知识
b2-2625|adquirir conocimientos=>获取知识;adquirir conocimientos prácticos=>获得实用知识
b2-2626|aprender de memoria=>死记硬背;aprender de memoria el vocabulario=>死背单词
b2-2627|una evaluación continua=>过程性评估;la evaluación del profesorado=>教师评估
b2-2628|cuidar la salud=>保重身体;un sistema de salud público=>公共医疗体系
b2-2629|llevar una vida sana=>过健康生活
b2-2630|adoptar hábitos saludables=>养成健康习惯
b2-2631|un estilo de vida sedentario=>一种久坐的生活方式;cambiar de estilo de vida=>改变生活方式
b2-2632|un trabajo sedentario=>一份久坐的工作;una vida sedentaria=>宅生活
b2-2633|hacer ejercicio=>锻炼;hacer ejercicio regularmente=>规律锻炼
b2-2634|el ejercicio físico moderado=>适度运动
b2-2635|un entrenamiento intensivo=>高强度训练;el entrenamiento de hoy=>今天的训练
b2-2636|hacer el calentamiento=>做热身;el calentamiento global=>全球变暖
b2-2637|estirar los músculos=>拉伸肌肉;estirar las piernas=>伸伸腿
b2-2638|la resistencia física=>体能耐力;la resistencia a los antibióticos=>抗生素耐药性
b2-2639|desarrollar la musculatura=>练出肌肉
b2-2640|un músculo contracturado=>一块痉挛的肌肉;los músculos abdominales=>腹肌
b2-2641|una articulación dolorida=>一个疼的关节
b2-2642|una lesión de rodilla=>一处膝伤;sufrir una lesión=>遭受伤病
b2-2643|lesionarse en el entrenamiento=>训练中受伤
b2-2644|torcerse el tobillo=>崴脚;me torcí el tobillo bajando las escaleras=>下楼梯崴了脚
b2-2645|un esguince de tobillo=>脚踝扭伤
b2-2646|una rodilla operada=>做过手术的膝盖;caer de rodillas=>双膝跪地
b2-2647|un tobillo frágil=>一个脆弱的脚踝
b2-2648|una muñeca delicada=>一只娇弱的手腕
b2-2649|la columna vertebral=>脊柱;un problema de columna=>脊柱毛病
b2-2650|la espalda recta=>挺直的背;doler la espalda=>背疼
﻿b2-2651|un dolor de espalda=>背痛;el dolor de espalda crónico=>慢性背痛
b2-2652|mantener una postura correcta=>保持正确姿势;una postura erguida=>挺拔的坐姿
b2-2653|la respiración profunda=>深呼吸;la respiración artificial=>人工呼吸
b2-2654|respirar hondo=>深吸一口气;respirar con dificultad=>呼吸困难
b2-2655|respirar aire fresco=>呼吸新鲜空气
b2-2656|hacer dieta=>节食;seguir una dieta=>遵照一种饮食法
b2-2657|una dieta equilibrada=>均衡饮食;llevar una dieta equilibrada=>吃得均衡
b2-2658|un experto en nutrición=>一位营养专家
b2-2659|consultar a un nutricionista=>咨询营养师
b2-2660|el valor nutricional=>营养价值;una información nutricional=>营养信息
b2-2661|una dieta rica en proteínas=>高蛋白饮食
b2-2662|hidratos de carbono complejos=>复合碳水
b2-2663|tomar vitaminas=>补充维生素;una vitamina diaria=>每日一粒维生素
b2-2664|alimentos ricos en fibra=>高纤维食物
b2-2665|reducir el azúcar añadido=>减少添加糖
b2-2666|abandonar la comida basura=>戒掉垃圾食品
b2-2667|evitar la comida procesada=>少吃加工食品
b2-2668|el consumo de ultraprocesados=>超加工食品的消费
b2-2669|hidratarse bien=>好好补水;hidratarse durante el ejercicio=>运动中补水
b2-2670|sufrir deshidratación=>出现脱水
b2-2671|un mareo de calor=>热得发晕;sufrir un mareo=>一阵头晕
b2-2672|marearse en el coche=>晕车;me marea el olor=>这味儿让我犯恶心
b2-2673|náuseas y vómitos=>恶心呕吐;un vómito continuo=>呕吐不止
b2-2674|sentir náuseas=>感到恶心;dar náuseas=>让人作呕
b2-2675|medir la temperatura corporal=>量体温
b2-2676|poner el termómetro=>放体温计量温
b2-2677|coger un catarro=>染上感冒;un catarro de caballo=>一场重感冒
b2-2678|estar acatarrado=>感冒了;acatarrado y con fiebre=>感冒发烧
b2-2679|una enfermedad contagiosa=>一种传染病;es muy contagioso=>这个传染性很强
b2-2680|contagiar a alguien=>传染给某人;contagiarse de gripe=>染上流感
b2-2681|el contagio por gotitas=>飞沫传染;evitar el contagio=>避免传染
b2-2682|vacunarse contra la gripe=>打流感疫苗;vacunarse a tiempo=>及时接种
b2-2683|un virus informático=>一种电脑病毒;el virus de la gripe=>流感病毒
b2-2684|una bacteria resistente=>一种耐药细菌
b2-2685|una infección de orina=>尿路感染;una infección bacteriana=>细菌感染
b2-2686|infectar una herida=>使伤口感染;infectarse la herida=>伤口感染了
b2-2687|cubrir la herida con gasa=>用纱布盖住伤口
b2-2688|ponerse una tirita=>贴个创可贴
b2-2689|vendar el brazo=>给胳膊缠绷带;una venda elástica=>一条弹性绷带
b2-2690|vendar la herida=>包扎伤口
b2-2691|una cicatriz en la mejilla=>脸颊上一道疤;quedarle cicatriz=>留下疤痕
b2-2692|sangrar la nariz=>鼻子流血;la herida sangraba mucho=>伤口血流不止
b2-2693|donar sangre=>献血;la presión de la sangre=>血压
b2-2694|medir la presión arterial=>量血压;la presión arterial alta=>高血压
b2-2695|tomar el pulso=>把脉;el pulso acelerado=>脉搏急促
b2-2696|hacerse un electrocardiograma=>做一次心电图
b2-2697|hacerse un análisis de sangre=>验一次血
b2-2698|el resultado del análisis=>化验结果;esperar los resultados=>等结果
b2-2699|el nivel de glucosa=>血糖水平;controlar la glucosa=>监测血糖
b2-2700|el colesterol alto=>高胆固醇;bajar el colesterol=>降胆固醇
b2-2701|una alergia al polen=>花粉过敏;sufrir alergias=>有过敏症
b2-2702|un alérgeno alimentario=>一种食物过敏原
b2-2703|sufrir de asma=>患哮喘;un ataque de asma=>一次哮喘发作
b2-2704|una migraña con aura=>有先兆的偏头痛;padecer migrañas=>受偏头痛折磨
b2-2705|un dolor de cabeza splitting=>头痛欲裂;un dolor de cabeza tensional=>紧张性头痛
b2-2706|tomar un analgésico=>吃一片止痛药
b2-2707|un antiinflamatorio sin receta=>一种无需处方的消炎药
b2-2708|tomar antibióticos=>服用抗生素;abusar de los antibióticos=>滥用抗生素
b2-2709|consultar al farmacéutico=>咨询药剂师
b2-2710|la dosis recomendada=>推荐剂量;una dosis de refuerzo=>一剂加强针
b2-2711|una caja de medicamentos=>一盒药;la caja de medicamentos de casa=>家庭药盒
b2-2712|una sobredosis accidental=>一次意外过量服药
b2-2713|efectos secundarios frecuentes=>常见副作用;provocar efectos secundarios=>引起副作用
b2-2714|leer el prospecto=>读药品说明书
b2-2715|una cura milagrosa=>一种神奇疗法;en busca de la cura=>寻找治愈之法
b2-2716|curar una herida=>愈合伤口;curarse en salud=>防患于未然
b2-2717|aplicarse una pomada=>抹药膏;una pomada para las quemaduras=>烫伤膏
b2-2718|una quemadura de sol=>晒伤;una quemadura de segundo grado=>二度烧伤
b2-2719|una zona residencial=>住宅区;en la zona afectada=>在患处
b2-2720|un tobillo inflamado=>肿起的脚踝;la garganta inflamada=>嗓子发炎
b2-2721|aclararse la garganta=>清清嗓子;con la garganta irritada=>喉咙刺痒
b2-2722|un dolor de garganta=>嗓子疼;padecer dolor de garganta=>喉咙疼
b2-2723|extirpar las amígdalas=>切除扁桃体;las amígdalas hinchadas=>肿大的扁桃体
b2-2724|una tos seca=>干咳;una tos persistente=>久咳不愈
b2-2725|toser sin parar=>咳个不停;toser con flema=>咳痰
b2-2726|sonarse los mocos=>擤鼻涕;los mocos del bebé=>宝宝的鼻涕
b2-2727|un descongestionante nasal=>一种鼻塞喷剂;sufrir congestión nasal=>鼻子堵了
b2-2728|pedir cita con el especialista=>约专科医生;un especialista en digestivo=>一位消化科专家
b2-2729|una derivación al cardiólogo=>转诊心脏科
b2-2730|una consulta del cardiólogo=>一次心脏科门诊
b2-2731|una revisión con el dermatólogo=>一次皮肤科复查
b2-2732|una consulta médica=>一间诊所;en la consulta del médico=>在诊室里
b2-2733|pedir cita=>预约;pedir cita por internet=>网上挂号
b2-2734|esperar en la sala de espera=>在候诊室等
b2-2735|el ingreso hospitalario=>办理入院;un ingreso urgente=>一次急诊入院
b2-2736|ingresar en el hospital=>住院;ingresar dinero en la cuenta=>往账户存钱
b2-2737|el alta médica=>出院许可;firmar el alta=>签出院单
b2-2738|dar el alta=>准予出院;el médico le dio el alta=>医生让他出院
b2-2739|una intervención quirúrgica=>一场外科手术;una intervención de urgencia=>一台急诊手术
b2-2740|operar de apendicitis=>做阑尾炎手术;operar una máquina=>操作机器
b2-2741|bajo anestesia=>在麻醉状态下;la anestesia local=>局麻
b2-2742|quedar sedado=>处于镇静状态
b2-2743|bajo anestesia general=>在全麻下
b2-2744|entrar al quirófano=>进手术室
b2-2745|horario de visitas=>探视时间;una visita de cortesía=>礼节性拜访
b2-2746|un diagnóstico precoz=>早期诊断;confirmar el diagnóstico=>确诊
b2-2747|diagnosticar una neumonía=>诊断出肺炎;diagnosticado con diabetes=>确诊糖尿病
b2-2748|una enfermedad crónica=>一种慢性病;padecer una enfermedad crónica=>患慢性病
b2-2749|un pronóstico reservado=>预后不明朗;el pronóstico meteorológico=>天气预报
b2-2750|la prevención de riesgos=>风险预防;mejor prevención que curación=>防胜于治
b2-2751|tomar medidas preventivas=>采取预防措施
b2-2752|una revisión anual=>年度复查;pasar la revisión de la vista=>查视力
b2-2753|hacerse un chequeo médico=>做一次体检
b2-2754|un trabajo estresante=>一份高压工作;una situación estresante=>一个让人紧绷的处境
b2-2755|los agobios del día a día=>日常的焦头烂额;sentir agobio=>感到喘不过气
b2-2756|estar agobiado por el trabajo=>被工作压垮;agobiado por las deudas=>被债务压得喘不过气
b2-2757|fortalecer la autoestima=>增强自尊;una autoestima baja=>低自尊
b2-2758|perder el equilibrio=>失去平衡;el equilibrio entre trabajo y vida=>工作生活平衡
b2-2759|meditar cada mañana=>每天清晨冥想
b2-2760|la práctica de la meditación=>冥想练习;una sesión de meditación=>一次冥想
b2-2761|consultar a un psicólogo=>看心理咨询师
b2-2762|un tratamiento psiquiátrico=>一种精神科治疗
b2-2763|cuidar la salud mental=>关注心理健康;una crisis de salud mental=>一次心理健康危机
